route_id,stop_sequence,stop_name,lat,lon,stop_id
534, 14, Pacific Coast Highway / Paradise Cove, 34.023903, -118.786856, 4241
534, 15, Pacific Coast Highway / Malibu Cove Colony, 34.025692, -118.765464, 4236
534, 16, Pacific Coast Highway / Corral Canyon, 34.032953, -118.743287, 1226
534, 17, Pacific Coast Highway / Corral Creek Bridge, 34.03327, -118.733715, 4230
534, 18, Pacific Coast Highway / John Tyler, 34.03415, -118.709734, 4233
534, 19, Malibu Canyon / Pacific Coast Highway, 34.035465, -118.703275, 3126
534, 20, Malibu Canyon / Civic Center, 34.038499, -118.702271, 3125
534, 21, Civic Center / Winter Canyon, 34.036867, -118.699465, 9284
534, 22, Civic Center / Webb, 34.035938, -118.690354, 722
534, 23, Civic Center / Malibu Perf Arts Ctr, 34.036573, -118.687438, 721
534, 24, 3835 Cross Creek, 34.035875, -118.685577, 930
534, 25, Pacific Coast Highway / Malibu Pier, 34.037729, -118.675868, 4237
534, 26, 22726 Pacific Coast Highway, 34.039313, -118.670246, 4225
534, 27, 22718 Pacific Coast Highway, 34.039323, -118.669421, 70500004
534, 28, 22506 Pacific Coast Highway, 34.039506, -118.665151, 4231
534, 29, Pacific Coast Highway / Rambla Vista, 34.038193, -118.64798, 4244
534, 30, Pacific Coast Highway / Rambla Pacifico, 34.036899, -118.637021, 4243
534, 31, Pacific Coast Highway / Moonshadows Rest, 34.037653, -118.61948, 4238
534, 32, Pacific Coast Highway / Big Rock, 34.037406, -118.607982, 4227
534, 33, Pacific Coast Highway / Tuna Canyon, 34.039331, -118.589316, 4248
534, 34, Pacific Coast Highway / Topanga Canyon, 34.039995, -118.579412, 4247
534, 35, Pacific Coast Highway / Getty Villa, 34.041745, -118.567835, 4229
534, 36, Pacific Coast Highway / Porto Marina, 34.03998, -118.560534, 4242
534, 37, Pacific Coast Highway / Sunset, 34.038399, -118.555965, 6390
534, 38, Pacific Coast Highway / Bel Air Bay Club, 34.039474, -118.54606, 12725
534, 39, 16321 Pacific Coast Highway, 34.038267, -118.54089, 4224
534, 40, Pacific Coast Highway / Temescal Canyon, 34.035821, -118.535963, 4246
534, 41, Ocean / Colorado, 34.011368, -118.494612, 4092
534, 42, Ocean / Broadway, 34.012659, -118.496125, 28
534, 43, Ocean / Santa Monica, 34.014043, -118.49773, 4096
534, 44, Santa Monica / 3rd St Promenade, 34.015901, -118.495606, 14372
534, 45, Santa Monica / 4th, 34.016649, -118.49468, 14360
534, 46, 5th / Colorado, 34.014849, -118.491558, 3383
534, 47, Olympic / 7th, 34.013992, -118.487949, 2969
550, 1, 7th / Butte, 33.738001, -118.306304, 209
550, 2, Weymouth / 9th, 33.73631, -118.309817, 65300085
550, 3, Weymouth / Averill Park, 33.734049, -118.309737, 17550
550, 4, 13th / Averill, 33.732419, -118.307938, 15759
550, 5, 13th / Patton, 33.732409, -118.305258, 17552
550, 6, 13th / Walker, 33.732405, -118.303535, 17554
550, 7, 13th / Leland, 33.732397, -118.301338, 17556
550, 8, 13th / Alma, 33.732384, -118.298644, 17558
550, 9, 13th / Meyler, 33.732376, -118.296424, 17560
550, 10, 13th / Cabrillo, 33.732366, -118.294734, 17562
550, 11, Gaffey / 11th, 33.734109, -118.292194, 25400198
550, 12, Gaffey / 9th, 33.735788, -118.29219, 25400199
550, 13, Gaffey / 7th, 33.737736, -118.292177, 25400200
550, 14, Gaffey / 5th, 33.73955, -118.292167, 5064
550, 15, Gaffey / 1st, 33.743658, -118.292142, 5063
550, 16, Gaffey / Summerland, 33.748031, -118.292884, 3546
550, 17, Gaffey / Channel, 33.754061, -118.292093, 12037
550, 18, Gaffey / Capitol, 33.758949, -118.292383, 12029
550, 19, Gaffey / Westmont, 33.764209, -118.293296, 3548
550, 20, Vermont / Anaheim, 33.782843, -118.297307, 12036
550, 21, 25965 Normandie, 33.787497, -118.297287, 5304
550, 22, Pacific Coast Highway / Normandie, 33.789935, -118.297115, 4240
550, 23, Vermont / Pacific Coast Highway, 33.791387, -118.291189, 5639
550, 24, Vermont / Lomita, 33.798038, -118.290636, 5638
550, 25, Vermont / Sepulveda, 33.810415, -118.290179, 5697
550, 26, Vermont / 228th, 33.818826, -118.290116, 17446
550, 27, Vermont / Carson, 33.831878, -118.290115, 5687
550, 28, Vermont / Torrance, 33.841903, -118.28987, 5699
550, 29, Vermont / Francisco, 33.850104, -118.290356, 5636
550, 30, Vermont / Knox, 33.854086, -118.29037, 17459
550, 31, Vermont / 190th, 33.858743, -118.290372, 5651
550, 32, Harbor Gateway Transit Center, 33.869338, -118.287306, 30005
550, 33, Harbor Transitway / Rosecrans, 33.901754, -118.286406, 2321
550, 34, Harbor Transitway / Harbor Fwy Station, 33.928729, -118.280821, 10855
550, 35, Harbor Transitway / Manchester, 33.959799, -118.280559, 2320
550, 36, Harbor Transitway / Slauson, 33.988691, -118.280198, 2322
550, 37, 39th / Figueroa, 34.014145, -118.282514, 7262
550, 38, Exposition / Figueroa, 34.018438, -118.283, 1886
550, 39, Exposition / Trousdale, 34.018459, -118.286944, 10378
550, 40, Exposition / Watt, 34.01853, -118.288614, 10390
550, 41, Vermont / Exposition, 34.018622, -118.291386, 5635
550, 42, Jefferson / Vermont, 34.025385, -118.291201, 7766
550, 43, Jefferson / Mc Clintock, 34.024857, -118.286814, 7752
550, 44, Mc Clintock / Jefferson, 34.02553, -118.286862, 2457
577, 1, El Monte Station - Lower Level, 34.072197, -118.045125, 30020
577, 2, Santa Anita / Amador, 34.070439, -118.042314, 14333
577, 3, Workman Mill / College, 34.019314, -118.038605, 17036
577, 4, Norwalk Station, 33.913142, -118.104021, 30016
577, 5, 183rd / Los Cerritos Center, 33.865563, -118.094304, 13
577, 6, Gridley / 187th, 33.860694, -118.091041, 2292
577, 7, Cal State Long Beach, 33.775454, -118.113524, 20500005
577, 8, Channel / 7th, 33.774501, -118.118978, 1527
577, 9, 7th / Channel, 33.7752, -118.118006, 20500001
602, 1, Veteran Federal Building, 34.057022, -118.447281, 16770
602, 2, Wilshire / Veteran, 34.057616, -118.447888, 20004
602, 3, Westwood / Lindbrook, 34.059542, -118.444369, 8266
602, 4, Le Conte / Gayley, 34.063718, -118.448046, 11427
602, 5, Gayley / Landfair, 34.065495, -118.44766, 10726
602, 6, Gayley / Strathmore, 34.068823, -118.449038, 10728
602, 7, Gayley / Landfair, 34.070676, -118.453159, 10727
602, 8, Gayley / Veteran, 34.070478, -118.454809, 10729
602, 9, Montana / Bentley, 34.069155, -118.459421, 11768
602, 10, Montana / Sepulveda, 34.067461, -118.461122, 11769
602, 11, Sepulveda / Homedale, 34.069709, -118.463298, 13931
602, 12, Sepulveda / Sepulveda Way, 34.073402, -118.466277, 14796
602, 13, Church / Sepulveda, 34.075131, -118.468928, 9268
602, 14, Church / 405 Fwy Off-Ramp, 34.073338, -118.468538, 9269
602, 15, Sunset / Church, 34.072172, -118.468076, 8004
602, 16, Sunset / Woodburn, 34.069976, -118.469705, 16361
602, 17, Sunset / Barrington, 34.064579, -118.470956, 16293
602, 18, Sunset / Westgate, 34.063497, -118.472257, 16347
602, 19, Sunset / Saltair, 34.061592, -118.4746, 16360
602, 20, Sunset / Bundy, 34.060557, -118.475843, 16354
602, 21, Sunset / Kenter, 34.058706, -118.478199, 16358
602, 22, Sunset / Carmelina, 34.05804, -118.480606, 16355
602, 23, Sunset / Anita, 34.057701, -118.482961, 16290
602, 24, Sunset / Cliffwood, 34.057347, -118.485468, 16356
602, 25, Sunset / Bristol, 34.056603, -118.488683, 16294
602, 26, Sunset / Burlingame, 34.05678, -118.491193, 16296
602, 27, Sunset / Rockingham, 34.057698, -118.491776, 16359
602, 28, Sunset / Mandeville Canyon, 34.060515, -118.493826, 14759
602, 29, Sunset / Westcove, 34.057579, -118.496147, 14767
602, 30, Sunset / Allenford, 34.055623, -118.497307, 16288
602, 31, Sunset / Capri, 34.053041, -118.502429, 16297
602, 32, Sunset / Napoli, 34.051161, -118.505025, 16349
602, 33, Sunset / Minorca, 34.048901, -118.506679, 16316
602, 34, Sunset / Amalfi, 34.046419, -118.509344, 16289
602, 35, Sunset / Evans, 34.051199, -118.511146, 14754
602, 36, Sunset / Will Rogers State Park, 34.047348, -118.513153, 14768
602, 37, Sunset / Brooktree, 34.04555, -118.51534, 16295
602, 38, Sunset / Chautauqua, 34.041524, -118.517983, 16286
602, 39, Sunset / Drummond, 34.043316, -118.520628, 16303
602, 40, Sunset / Carey, 34.045355, -118.52313, 16298
602, 41, Sunset / Monument, 34.046109, -118.524016, 14761
602, 42, Sunset / Swarthmore, 34.047681, -118.525861, 16365
602, 43, Sunset / Via De La Paz, 34.048211, -118.527185, 14766
602, 44, Temescal Canyon / Sunset, 34.049545, -118.529507, 1799
602, 45, Temescal Canyon / Bowdoin, 34.046427, -118.530461, 14888
602, 46, Temescal Canyon / Pacific Coast Highway, 34.036067, -118.535684, 70500003
602, 47, 16321 Pacific Coast Highway, 34.038599, -118.540856, 12724
602, 48, Pacific Coast Highway / Bel Air Bay Club, 34.039789, -118.546386, 4226
602, 49, Sunset / Pacific Coast Highway, 34.039101, -118.554907, 14799
602, 50, Sunset / Pacific Coast Highway Layover, 34.039712, -118.554291, 6428
602, 51, Sunset / Paseo Miramar, 34.04244, -118.553777, 6392
602, 52, Sunset / Palisades, 34.044289, -118.552119, 6391
602, 53, Sunset / Marquez, 34.04172, -118.548999, 6411
602, 54, Sunset / Salerno, 34.042877, -118.545779, 6394
602, 55, Sunset / Livorno, 34.04519, -118.543572, 6387
602, 56, Sunset / Marquez, 34.048095, -118.54299, 6399
602, 57, Sunset / Las Casas, 34.048372, -118.541863, 6409
602, 58, Sunset / Bienveneda, 34.04876, -118.539865, 6401
602, 59, Sunset / Northfield, 34.048402, -118.538202, 6427
602, 60, Sunset / Muskingum, 34.048813, -118.535937, 6412
602, 61, Sunset / El Medio, 34.048659, -118.532961, 6406
602, 62, Sunset / Temescal Canyon, 34.049712, -118.529601, 16366
603, 1, Columbus / Hawthorne, 34.145273, -118.260797, 17123
603, 2, Broadway / Galleria, 34.146712, -118.259665, 20177
603, 3, Central / Broadway, 34.146567, -118.258038, 11936
603, 4, Central / Americana, 34.14397, -118.25805, 13359
603, 5, Colorado / Columbus, 34.142654, -118.260723, 17126
603, 6, Pacific / Colorado, 34.142247, -118.264522, 13823
603, 7, Pacific / Vine, 34.140967, -118.264531, 13801
603, 8, Pacific / Riverdale, 34.138856, -118.264528, 13799
603, 9, Pacific / San Fernando, 34.137342, -118.264526, 4200
603, 10, San Fernando / Chevy Chase, 34.133609, -118.26271, 14239
603, 11, San Fernando / Magnolia, 34.130881, -118.261271, 14209
603, 12, San Fernando / Los Feliz, 34.128129, -118.25921, 14242
603, 13, San Fernando / Central, 34.126566, -118.25792, 14223
603, 14, San Fernando / Cerritos, 34.125099, -118.256488, 1330
603, 15, San Fernando / Brand, 34.123517, -118.254861, 2016
603, 16, San Fernando / Glendale, 34.122532, -118.253834, 14222
603, 17, San Fernando / Treadwell, 34.119448, -118.250587, 12360
603, 18, San Fernando / Fletcher, 34.11495, -118.24612, 12351
603, 19, Fletcher / La Clede, 34.11232, -118.24926, 17127
603, 20, Fletcher / Larga, 34.110579, -118.25134, 32175
603, 21, Fletcher / Crystal, 34.107684, -118.25475, 10498
603, 22, Riverside / Fletcher, 34.105688, -118.256429, 12960
603, 23, Riverside / Gilroy, 34.104101, -118.253302, 12962
603, 24, Riverside / Allesandro, 34.099702, -118.250233, 4499
603, 25, Allesandro / Rosebud, 34.09854, -118.251274, 8691
603, 26, Allesandro / Whitmore, 34.095807, -118.253554, 91
603, 27, Allesandro / Oak Glen, 34.093765, -118.25518, 89
603, 28, Allesandro / Baxter, 34.092456, -118.256758, 8688
603, 29, Allesandro / Ewing, 34.090867, -118.258365, 88
603, 30, Glendale / Branden, 34.08813, -118.259648, 10740
603, 31, Glendale / Effie, 34.085992, -118.260031, 10744
603, 32, Glendale / Berkeley, 34.0837, -118.260156, 10739
603, 33, Alvarado / Montana, 34.080343, -118.261972, 11847
603, 34, Alvarado / Sunset, 34.077859, -118.263496, 11849
603, 35, Sunset / Rosemont, 34.078155, -118.266116, 16353
603, 36, Coronado / Sunset, 34.07936, -118.269151, 17128
603, 37, Coronado / Bellevue, 34.075208, -118.271694, 17129
603, 38, Rampart / Temple, 34.072398, -118.275063, 17130
603, 39, Rampart / Beverly, 34.069668, -118.276824, 17131
603, 40, Rampart / 3rd, 34.06644, -118.2789, 17132
603, 41, 6th / Coronado, 34.062006, -118.280622, 17133
603, 42, 6th / Park View, 34.060975, -118.27832, 7359
603, 43, 6th / Grand View, 34.060314, -118.276845, 7352
603, 44, 6th / Alvarado, 34.059554, -118.275136, 7369
603, 45, Alvarado / Wilshire, 34.057713, -118.276203, 13122
603, 46, 7th / Alvarado, 34.056738, -118.27718, 15737
603, 47, 7th / Park View, 34.058135, -118.280252, 7403
603, 48, 7th / Coronado, 34.059013, -118.282223, 15745
603, 49, Hoover / 8th, 34.057952, -118.284316, 17135
603, 50, Hoover / James M Wood, 34.056059, -118.284336, 17136
603, 51, Hoover / Olympic, 34.052215, -118.284306, 17137
603, 52, Hoover / 12th, 34.050074, -118.284276, 17138
603, 53, Hoover / Pico, 34.047508, -118.284293, 17139
603, 54, Hoover / Alvarado, 34.045472, -118.284316, 17140
603, 55, Hoover / Venice, 34.043977, -118.284268, 15254
603, 56, Hoover / 18th, 34.041974, -118.284271, 13607
603, 57, Hoover / Washington, 34.039671, -118.284224, 13613
603, 58, Hoover / Santa Monica Fwy, 34.036723, -118.284151, 13606
603, 59, 23rd / Union, 34.034921, -118.283617, 17141
603, 60, 23rd / Oak, 34.033407, -118.280179, 17142
603, 61, 23rd / Estrella, 34.031972, -118.276956, 17143
603, 62, 23rd / Figueroa, 34.030793, -118.274593, 17144
603, 63, 23rd / Flower, 34.03017, -118.273264, 17145
603, 64, Grand / 23rd, 34.029236, -118.270333, 17146
603, 65, Grand / 21st, 34.030389, -118.269601, 5106
603, 66, Grand / Washington, 34.03245, -118.268281, 5113
603, 67, Grand / 18th, 34.033953, -118.267322, 5105
603, 68, 18th / Olive, 34.033546, -118.266284, 7256
603, 69, Terminal 28 - East Lot, 34.033195, -118.264573, 6535
605, 1, Grande Vista / Olympic, 34.019919, -118.21055, 17147
605, 2, Grande Vista / Pico, 34.017826, -118.210033, 17148
605, 3, Lorena / Grande Vista, 34.016801, -118.208899, 17149
605, 4, Olympic / Lorena, 34.018879, -118.206953, 32207
605, 5, Grande Vista / Olympic, 34.020283, -118.210267, 17150
605, 6, Grande Vista / Hunter, 34.021729, -118.20936, 17151
605, 7, 8th / Grande Vista, 34.0231, -118.208403, 9773
605, 8, 8th / Concord, 34.022538, -118.207147, 9771
605, 9, Lorena / 8th, 34.021702, -118.204574, 17152
605, 10, Lorena / Beswick, 34.023952, -118.203184, 17153
605, 11, Lorena / 7th, 34.025773, -118.202066, 17154
605, 12, Lorena / Whittier, 34.027971, -118.200666, 17155
605, 13, Lorena / 6th, 34.031024, -118.198719, 17156
605, 14, Lorena / Eagle, 34.033415, -118.197187, 17157
605, 15, 4th / Fresno, 34.03575, -118.200526, 17158
605, 16, 4th / Evergreen, 34.037308, -118.204051, 1189
605, 17, 4th / Mott, 34.038953, -118.207746, 17159
605, 18, 4th / Soto, 34.040615, -118.211447, 17160
605, 19, Soto / 1st, 34.04385, -118.209488, 142326
605, 20, Soto / Cesar E Chavez, 34.046559, -118.207765, 6303
605, 21, Soto / Sheridan, 34.049739, -118.205736, 3928
605, 22, Soto / Wabash, 34.053117, -118.203588, 16497
605, 23, Marengo / Soto, 34.054863, -118.203058, 3168
605, 24, Marengo / Cornwell, 34.055791, -118.205156, 3162
605, 25, Marengo / Cummings, 34.056735, -118.207308, 11654
605, 26, Marengo / State, 34.057871, -118.209939, 3170
605, 27, 1640 Marengo, 34.059355, -118.213013, 2794
605, 28, Mission / Workman, 34.060994, -118.213651, 11759
605, 29, Mission / Zonal, 34.062581, -118.211288, 3800
605, 30, Zonal / State, 34.061094, -118.208818, 16907
605, 31, USC Outpatient Clinic, 34.058471, -118.206266, 2793
605, 32, USC Outpatient Layover, 34.058742, -118.206596, 1898
607, 1, Inglewood Transit Center, 33.959841, -118.352686, 30004
607, 2, La Brea / Manchester, 33.962323, -118.353185, 25400175
607, 3, Regent / Grevillea, 33.964514, -118.355018, 1619
607, 4, Regent / Fir, 33.964482, -118.357214, 7931
607, 5, Eucalyptus / Florence, 33.965237, -118.359496, 11951
607, 6, Beach / Eucalyptus, 33.96955, -118.35991, 8956
607, 7, Beach / Hyde Park, 33.970931, -118.362076, 7524
607, 8, Beach / Venice, 33.972045, -118.36344, 7523
607, 9, Beach / Plymouth, 33.974703, -118.366743, 8957
607, 10, La Tijera / Centinela, 33.97771, -118.371133, 2783
607, 11, La Tijera / Fairview, 33.980024, -118.369283, 5228
607, 12, La Tijera / 62nd, 33.984054, -118.365926, 2786
607, 13, La Tijera / 59th, 33.985784, -118.364657, 2785
607, 14, Slauson / La Tijera, 33.987452, -118.364378, 11283
607, 15, Slauson / La Brea, 33.988455, -118.35818, 13655
607, 16, Slauson / Overhill, 33.988774, -118.354312, 7971
607, 17, Angeles Vista / Slauson, 33.989125, -118.351615, 140832
607, 18, Angeles Vista / Harcross, 33.990461, -118.35045, 94
607, 19, Angeles Vista / Verdun, 33.992659, -118.347853, 95
607, 20, Angeles Vista / Valley Ridge, 33.994119, -118.344771, 96
607, 21, 54th / Alviso, 33.992968, -118.343572, 15674
607, 22, 54th / Harcourt, 33.99299, -118.340613, 7320
607, 23, 54th / Deane, 33.993009, -118.337947, 7315
607, 24, 54th / West, 33.993023, -118.335734, 7327
607, 25, 54th / Brynhurst, 33.993015, -118.333474, 7314
607, 26, 54th / Crenshaw, 33.993036, -118.330997, 645
607, 27, Crenshaw / 57th, 33.990607, -118.330957, 9443
607, 28, Slauson / Crenshaw, 33.989153, -118.331143, 925
607, 29, West / Slauson, 33.988586, -118.335324, 3844
607, 30, Wexham / Fairview, 33.979709, -118.347433, 28277
607, 31, Hyde Park / Marlborough, 33.9767, -118.346467, 28280
607, 32, Centinela / Hyde Park, 33.974255, -118.351078, 5440
607, 33, Centinela / Warren, 33.971512, -118.348695, 9017
607, 34, Florence / Centinela, 33.96969, -118.347672, 9939
607, 35, Florence / Hillcrest, 33.969126, -118.348906, 9954
607, 36, Locust / Grace, 33.966596, -118.350531, 11487
607, 37, Locust / Regent, 33.964205, -118.350488, 141034
607, 38, Manchester / Market, 33.961924, -118.351755, 1562
607, 39, Inglewood Transit Center, 33.959841, -118.352686, 30004
611, 1, Cecelia / Atlantic, 33.958309, -118.184232, 613
611, 2, Cecelia / Atlantic, 33.958117, -118.182131, 9176
611, 3, Wilcox / Cecelia, 33.957648, -118.17968, 8355
611, 4, Atlantic / Patata, 33.955836, -118.183883, 162
611, 5, Atlantic / Cecelia, 33.958259, -118.184687, 168
611, 6, Santa Ana / Atlantic, 33.961007, -118.186045, 140859
611, 7, Santa Ana / Salt Lake, 33.961643, -118.192038, 140860
611, 8, Santa Ana / Otis, 33.961944, -118.194967, 12634
611, 9, Santa Ana / California, 33.963007, -118.205074, 14308
611, 10, Santa Ana / Victoria, 33.963407, -118.208884, 5939
611, 11, Santa Ana / State, 33.963577, -118.210616, 141098
611, 12, Santa Ana / South Gate, 33.963842, -118.213169, 14313
611, 13, Santa Ana / Cypress, 33.96412, -118.215762, 14309
611, 14, Santa Ana / Mountain View, 33.964449, -118.219192, 140862
611, 15, Santa Ana / Seville, 33.964771, -118.222237, 14300
611, 16, Seville / Broadway, 33.966255, -118.222307, 6172
611, 17, Seville / Grand, 33.968719, -118.222314, 6173
611, 18, Seville / Live Oak, 33.971242, -118.222324, 6175
611, 19, Florence / Seville, 33.974194, -118.223466, 20500011
611, 20, Florence / Pacific, 33.974441, -118.226204, 9959
611, 21, Florence / Malabar, 33.974582, -118.227534, 1417
611, 22, Florence / Santa Fe, 33.974867, -118.230747, 9964
611, 23, Florence / Alameda, 33.97486, -118.234105, 9960
611, 24, Florence / Wilson, 33.974857, -118.237485, 9969
611, 25, Florence / Holmes, 33.974861, -118.240896, 11046
611, 26, Florence Station, 33.974871, -118.242611, 9942
611, 27, Florence / Miramonte, 33.97488, -118.245061, 9951
611, 28, Florence / Compton, 33.974878, -118.247426, 9940
611, 29, Compton / 70th, 33.976232, -118.247516, 809
611, 30, Compton / 68th, 33.978288, -118.247529, 808
611, 31, Compton / 66th, 33.979884, -118.247533, 807
611, 32, Compton / Gage, 33.981865, -118.247539, 819
611, 33, Compton / 60th, 33.985971, -118.247578, 806
611, 34, Compton / Slauson, 33.989114, -118.247584, 822
611, 35, Compton / 55th, 33.992796, -118.247598, 9731
611, 36, Compton / 53rd, 33.994626, -118.247603, 804
611, 37, Compton / 51st, 33.996459, -118.247606, 803
611, 38, Compton / 48th Pl, 33.999158, -118.247607, 802
611, 39, Compton / 46th, 34.002057, -118.247606, 801
611, 40, Compton / Vernon, 34.003758, -118.247597, 25502
611, 41, Vernon / Morgan, 34.003795, -118.245512, 1689
611, 42, Vernon / Long Beach, 34.003793, -118.243576, 1687
611, 43, Vernon / Alameda, 34.003809, -118.23858, 1690
611, 44, Vernon / Saint Charles, 34.003822, -118.234578, 1697
611, 45, Pacific / Santa Fe, 34.00384, -118.229735, 12711
611, 46, Pacific / RR-Xing, 34.003823, -118.228072, 12681
611, 47, Pacific / 46th, 34.001908, -118.22548, 12703
611, 48, Leonis / Pacific, 33.999919, -118.224914, 11452
611, 49, Leonis / Soto, 33.999951, -118.21981, 11455
611, 50, Leonis / Boyle, 34.000059, -118.21271, 11453
611, 51, Leonis / Alcoa, 34.000136, -118.208336, 11451
611, 52, Leonis / Downey, 34.000183, -118.204924, 11454
611, 53, Leonis / Produce Plaza, 34.000231, -118.203935, 15267
611, 54, District / Maywood, 34.000026, -118.201777, 9612
611, 55, District / Loma Vista, 33.99951, -118.196721, 9611
611, 56, District / Corona, 33.999112, -118.192929, 9608
611, 57, District / Gifford, 33.997764, -118.190135, 9610
611, 58, District / 50th, 33.995966, -118.18705, 9609
611, 59, District / Cudahy, 33.994525, -118.184618, 9607
611, 60, Atlantic / 52nd, 33.992809, -118.18374, 8783
611, 61, Atlantic / 55th, 33.990757, -118.185158, 8784
611, 62, Slauson / Atlantic, 33.987003, -118.185255, 6262
611, 63, Slauson / King, 33.986773, -118.183071, 14654
611, 64, Slauson / Mayflower, 33.986548, -118.180771, 14656
611, 65, Slauson / Heliotrope, 33.986331, -118.17862, 14653
611, 66, Slauson / Woodlawn, 33.986125, -118.176693, 14663
611, 67, Alamo / Slauson, 33.985733, -118.174317, 10188
611, 68, Alamo / 60th, 33.983414, -118.174691, 8678
611, 69, Alamo / Randolph, 33.980673, -118.175098, 8681
611, 70, Alamo / Gage, 33.976971, -118.175704, 8680
611, 71, Wilcox / Gage, 33.976648, -118.176811, 8255
611, 72, Wilcox / Brompton, 33.972113, -118.177511, 16649
611, 73, Wilcox / Florence, 33.968963, -118.177976, 16652
611, 74, Wilcox / Live Oak, 33.967119, -118.178269, 16654
611, 75, Wilcox / Clara, 33.964464, -118.178662, 16650
611, 76, Wilcox / Elizabeth, 33.96259, -118.178955, 16651
611, 77, Wilcox / Santa Ana, 33.960394, -118.17929, 141097
611, 78, Wilcox / Cecelia, 33.957648, -118.17968, 8355
611, 79, Atlantic / Patata, 33.955836, -118.183883, 162
611, 80, Cecelia / Atlantic, 33.958309, -118.184232, 613
612, 1, Willowbrook - Rosa Parks Station - West, 33.928397, -118.238135, 30007
612, 2, 119th / Willowbrook, 33.924721, -118.2367, 4528
612, 3, Wilmington / 119th, 33.925148, -118.238904, 5795
612, 4, Wilmington / 118th, 33.925827, -118.238912, 140758
612, 5, Wilmington / 114th, 33.931358, -118.238895, 32072
612, 6, Wilmington / 111th, 33.934164, -118.238886, 32073
612, 7, Wilmington / Santa Ana, 33.937681, -118.238877, 32074
612, 8, Wilmington / 105th, 33.940456, -118.238858, 32075
612, 9, 103rd / Wilmington, 33.943275, -118.239371, 32076
612, 10, 103rd / Graham, 33.943356, -118.242806, 1110
612, 11, 103rd / Compton, 33.943371, -118.246061, 1107
612, 12, Compton / Century, 33.945495, -118.24611, 817
612, 13, Compton / 98th, 33.947484, -118.246099, 816
612, 14, Compton / 96th, 33.948872, -118.246037, 815
612, 15, Compton / 95th, 33.950439, -118.245979, 814
612, 16, 92nd / RR-Xing, 33.953175, -118.243379, 32065
612, 17, 92nd / Bandera, 33.953188, -118.239782, 25400110
612, 18, 92nd / Anzac, 33.953181, -118.237552, 25400111
612, 19, 92nd / Alameda, 33.953164, -118.230743, 19146
612, 20, Tweedy / Alameda, 33.94646, -118.227649, 6639
612, 21, Truba / Tweedy, 33.946767, -118.225111, 142170
612, 22, Truba / Missouri, 33.948389, -118.224845, 6610
612, 23, Truba / Illinois, 33.951016, -118.224446, 6609
612, 24, Truba / Southern, 33.952773, -118.224171, 6611
612, 25, Santa Fe / Firestone, 33.955855, -118.224617, 5963
612, 26, Santa Fe / Ardmore, 33.95919, -118.225302, 61200006
612, 27, Santa Fe / Cole, 33.963756, -118.23004, 61200004
612, 28, Santa Fe / Broadway, 33.967463, -118.230054, 25400020
612, 29, Santa Fe / Grand, 33.969455, -118.230066, 25400021
612, 30, Santa Fe / Live Oak, 33.972049, -118.230073, 25400022
612, 31, Santa Fe / Florence, 33.974516, -118.230086, 25400023
612, 32, Florence / Rugby, 33.974232, -118.226679, 2395
612, 33, Florence / Pacific, 33.973986, -118.224485, 9957
612, 34, Florence / Seville, 33.973821, -118.222706, 9965
612, 35, Florence / Mountain View, 33.973319, -118.217771, 9952
612, 36, Florence / Mission, 33.972773, -118.212631, 10529
612, 37, Florence / State, 33.972411, -118.2092, 1991
612, 38, Florence / Bissell, 33.97203, -118.205479, 1965
612, 39, Florence / California, 33.971846, -118.203684, 1956
612, 40, Florence / Salt Lake, 33.971687, -118.202289, 1989
612, 41, Florence / Bear, 33.971297, -118.19863, 1963
612, 42, Florence / Otis, 33.970818, -118.194005, 1984
612, 43, Otis / Live Oak, 33.968474, -118.19429, 4152
612, 44, Otis / Clara, 33.966203, -118.194631, 4151
612, 45, Otis / Salt Lake, 33.963969, -118.194969, 12633
612, 46, Otis / Santa Ana, 33.961674, -118.195329, 14311
612, 47, Otis / Liberty, 33.958868, -118.195755, 4157
612, 48, Otis / Independence, 33.956924, -118.196044, 4156
612, 49, Otis / Firestone, 33.952986, -118.196621, 142009
612, 50, Otis / Southern, 33.950295, -118.196988, 4158
612, 51, Otis / Tweedy, 33.943545, -118.19773, 4160
612, 52, Otis / Tenaya, 33.937845, -118.198393, 12639
612, 53, Abbott / Fracar, 33.935065, -118.196154, 4150
612, 54, Abbott / Sampson, 33.934479, -118.18953, 25400207
612, 55, Atlantic / Abbott, 33.933707, -118.182576, 163
612, 56, Atlantic / Imperial, 33.930518, -118.183759, 11142
612, 57, Atlantic / Elmwood, 33.927864, -118.184844, 16933
612, 58, Atlantic / Beechwood, 33.925698, -118.185732, 166
612, 59, Martin Luther King Jr / Atlantic, 33.921348, -118.187638, 11225
612, 60, Martin Luther King Jr / Harris, 33.923734, -118.191859, 11226
612, 61, Martin Luther King Jr / Beechwood, 33.924743, -118.193242, 2745
612, 62, Martin Luther King Jr / Ernestine, 33.927723, -118.197512, 11228
612, 63, Martin Luther King Jr / Bullis, 33.928243, -118.199319, 2733
612, 64, Imperial / Martin Luther King Jr, 33.931385, -118.203322, 11243
612, 65, Imperial / California, 33.93081, -118.208519, 11143
612, 66, Imperial / Long Beach, 33.930543, -118.211931, 11156
612, 67, Imperial / State, 33.930579, -118.216618, 11165
612, 68, Imperial / Fernwood, 33.930456, -118.220643, 11146
